School,NCAA Tournament?,Tournament Result,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Lamar,N,Didn't Qualify,31,9,22,0.29,-17.4,-7.65,5,13,6,9,2,12,2104,2311,1250,761,1767,0.431,178,556,0.32,404,574,0.704,364,1119,409,199,105,441,488
Lehigh,N,Didn't Qualify,30,16,14,0.533,-9.07,-6.04,11,7,9,6,7,8,2094,2082,1200,752,1698,0.443,205,584,0.351,385,516,0.746,203,1006,370,187,71,353,501
Liberty,N,Didn't Qualify,36,27,9,0.75,8.36,-1.91,15,3,19,1,6,7,2689,2194,1440,963,2032,0.474,376,1007,0.373,387,532,0.727,296,1219,580,226,82,373,540
Lindenwood,N,Didn't Qualify,32,11,21,0.344,-14.8,-6.35,6,12,9,4,2,14,2226,2362,1305,804,1873,0.429,239,664,0.36,379,520,0.729,288,1099,376,203,105,424,514
Lipscomb,N,Didn't Qualify,33,20,13,0.606,-1.95,-4.02,11,7,13,2,7,11,2521,2343,1340,943,1983,0.476,266,748,0.356,369,496,0.744,289,1198,466,177,92,399,460
Little Rock,N,Didn't Qualify,31,10,21,0.323,-12.62,-6.96,6,12,8,5,2,16,2337,2461,1250,845,1907,0.443,185,567,0.326,462,632,0.731,339,1107,460,209,72,418,609
Long Beach State,N,Didn't Qualify,33,17,16,0.515,-0.58,-0.42,11,9,9,5,6,9,2524,2455,1355,949,2086,0.455,146,494,0.296,480,708,0.678,429,1341,494,245,108,466,563
Long Island University,N,Didn't Qualify,29,3,26,0.103,-24.46,-6.61,1,15,2,10,1,14,1935,2319,1160,720,1683,0.428,142,420,0.338,353,535,0.66,275,1005,420,192,99,475,511
Longwood,N,Didn't Qualify,32,20,12,0.625,-1.75,-6.35,12,6,12,3,8,8,2341,2119,1280,831,1837,0.452,241,685,0.352,438,607,0.722,357,1111,398,206,70,380,531
Louisiana State,N,Didn't Qualify,33,14,19,0.424,3.32,6.44,2,16,10,8,0,9,2231,2334,1320,768,1875,0.41,239,730,0.327,456,632,0.722,376,1156,406,223,88,405,560
Louisiana Tech,N,Didn't Qualify,33,15,18,0.455,0.03,1.83,7,13,9,6,4,11,2383,2320,1350,854,1930,0.442,281,814,0.345,394,546,0.722,359,1145,408,260,87,451,570
Louisiana ,Y,Round of 64,34,26,8,0.765,4.26,-0.51,13,5,14,0,7,7,2630,2362,1365,950,1972,0.482,239,635,0.376,491,720,0.682,377,1241,489,244,102,415,577
Louisiana-Monroe,N,Didn't Qualify,32,11,21,0.344,-8.64,-0.57,7,11,7,8,4,10,2157,2235,1295,759,1860,0.408,242,690,0.351,397,557,0.713,345,1124,403,220,114,405,484
Louisville,N,Didn't Qualify,32,4,28,0.125,-5.39,6.45,2,18,4,13,0,11,2046,2425,1280,716,1700,0.421,200,608,0.329,414,559,0.741,294,1031,299,145,90,478,527
Loyola (IL),N,Didn't Qualify,31,10,21,0.323,-4.65,0.45,4,14,6,8,3,8,2089,2247,1255,757,1638,0.462,220,658,0.334,355,509,0.697,233,960,428,175,94,464,601
Loyola (MD),N,Didn't Qualify,33,13,20,0.394,-12.04,-6.14,7,11,9,6,3,13,2222,2331,1325,822,1821,0.451,250,701,0.357,328,509,0.644,301,1035,459,247,78,446,517
Loyola Marymount,N,Didn't Qualify,31,19,12,0.613,4.98,4.32,9,7,13,3,4,7,2335,2265,1255,832,1831,0.454,289,792,0.365,382,569,0.671,328,1119,366,169,86,397,602
Maine,N,Didn't Qualify,30,13,17,0.433,-8.87,-4.65,7,9,8,4,5,12,2054,2091,1215,784,1711,0.458,198,595,0.333,288,396,0.727,232,924,415,284,62,371,446
Manhattan,N,Didn't Qualify,30,12,18,0.4,-9.86,-4.93,10,10,5,9,6,7,2016,2112,1225,733,1682,0.436,205,616,0.333,343,520,0.66,274,952,370,227,105,406,492
Marist,N,Didn't Qualify,33,13,20,0.394,-8.43,-5.68,6,14,5,10,4,9,2110,2201,1325,745,1819,0.41,253,771,0.328,367,526,0.698,294,1131,357,195,124,392,509
Marquette ,Y,Round of 32,36,29,7,0.806,17.07,8.01,17,3,17,1,8,4,2856,2530,1460,1056,2174,0.486,322,912,0.353,422,588,0.718,317,1146,624,330,108,386,582
Marshall,N,Didn't Qualify,32,24,8,0.75,7.15,-2.82,13,5,15,2,9,5,2616,2281,1295,986,2120,0.465,264,781,0.338,380,548,0.693,395,1247,561,288,169,372,526
Maryland ,Y,Round of 32,35,22,13,0.629,14.59,8.36,11,9,16,1,2,9,2440,2222,1405,862,1925,0.448,233,710,0.328,483,660,0.732,342,1175,398,191,131,373,560
Maryland-Baltimore County,N,Didn't Qualify,32,18,14,0.563,-6.21,-6.96,8,8,13,4,5,10,2378,2328,1285,869,1931,0.45,257,754,0.341,383,511,0.75,297,1093,456,180,81,323,467
Maryland-Eastern Shore,N,Didn't Qualify,31,18,13,0.581,-7.63,-5.48,9,5,10,3,7,9,2162,2054,1245,776,1812,0.428,229,720,0.318,381,530,0.719,305,988,417,345,59,454,515
Massachusetts,N,Didn't Qualify,31,15,16,0.484,-1.34,0.3,6,12,8,6,3,8,2163,2214,1240,775,1868,0.415,182,555,0.328,431,602,0.716,404,1187,423,211,119,443,541
Massachusetts-Lowell,N,Didn't Qualify,34,26,8,0.765,0.64,-8.52,11,5,17,0,9,8,2653,2243,1365,965,1995,0.484,236,619,0.381,487,662,0.736,406,1314,486,237,164,466,572
McNeese State,N,Didn't Qualify,34,11,23,0.324,-13.64,-5.48,6,12,6,8,5,15,2352,2565,1375,858,1991,0.431,258,793,0.325,378,571,0.662,422,1198,385,246,61,499,655
Memphis ,Y,Round of 64,35,26,9,0.743,14.5,6.9,13,5,13,2,7,5,2778,2512,1415,1004,2096,0.479,215,609,0.353,555,743,0.747,364,1256,546,301,158,467,637
Mercer,N,Didn't Qualify,33,14,19,0.424,-5.11,-3.98,6,12,7,7,4,10,2268,2211,1335,851,1885,0.451,196,586,0.334,370,536,0.69,342,1144,422,185,71,385,592
Merrimack,N,Didn't Qualify,34,18,16,0.529,-11.18,-9.11,12,4,10,6,8,8,2128,2119,1360,732,1745,0.419,251,768,0.327,413,599,0.689,229,974,429,380,139,479,482
Miami (FL) ,Y,Final 4,37,29,8,0.784,13.98,6.84,15,5,16,1,7,4,2925,2661,1485,1058,2205,0.48,278,755,0.368,531,677,0.784,384,1285,535,270,115,411,527
Miami (OH),N,Didn't Qualify,32,12,20,0.375,-7.39,-2.35,6,12,9,9,3,9,2357,2385,1285,830,1817,0.457,250,736,0.34,447,568,0.787,287,1022,440,195,94,436,583
Michigan,N,Didn't Qualify,34,18,16,0.529,12.45,8.72,11,9,13,4,3,8,2494,2367,1390,898,1994,0.45,261,744,0.351,437,615,0.711,300,1248,414,158,157,356,527
Michigan State ,Y,Sweet 16,34,21,13,0.618,14.26,11.26,11,8,12,2,5,7,2411,2309,1380,879,1944,0.452,252,642,0.393,401,528,0.759,307,1213,497,160,102,370,557
Middle Tennessee,N,Didn't Qualify,33,19,14,0.576,2.88,2.01,11,9,12,2,3,11,2313,2236,1330,857,1892,0.453,228,674,0.338,371,543,0.683,366,1109,356,249,159,439,579
Milwaukee,N,Didn't Qualify,34,22,12,0.647,-4.68,-3.97,14,6,15,3,6,7,2659,2522,1385,944,2062,0.458,267,774,0.345,504,681,0.74,405,1330,472,236,186,515,610
Minnesota,N,Didn't Qualify,31,9,22,0.29,-0.29,7.87,2,17,6,11,1,9,1949,2202,1250,720,1664,0.433,192,591,0.325,317,512,0.619,262,1017,454,143,124,401,482
Mississippi,N,Didn't Qualify,33,12,21,0.364,5.72,7.29,3,15,7,10,2,9,2227,2279,1330,816,1933,0.422,203,671,0.303,392,564,0.695,396,1180,432,235,123,402,525
Mississippi State ,Y,First Four Out,34,21,13,0.618,11.43,6.69,8,10,12,4,4,6,2234,2073,1380,816,1936,0.421,178,669,0.266,424,655,0.647,440,1288,482,293,117,434,517
Mississippi Valley State,N,Didn't Qualify,32,5,27,0.156,-18.29,-4.57,4,14,4,6,1,19,1953,2392,1290,683,1681,0.406,162,464,0.349,425,639,0.665,316,1027,321,243,65,518,573
Missouri State,N,Didn't Qualify,32,17,15,0.531,0.37,-0.99,12,8,10,4,5,8,2098,2021,1295,772,1776,0.435,254,767,0.331,300,479,0.626,363,1124,374,199,140,393,497
Missouri ,Y,Round of 32,35,25,10,0.714,11.4,6.89,11,7,16,3,5,5,2762,2604,1410,988,2092,0.472,325,904,0.36,461,608,0.758,310,1058,558,357,95,390,631
Monmouth,N,Didn't Qualify,33,7,26,0.212,-15.64,-2.61,5,13,3,10,3,15,2036,2466,1320,746,1856,0.402,134,466,0.288,410,615,0.667,365,1088,395,278,83,476,635
Montana,N,Didn't Qualify,31,17,14,0.548,-1.16,-1.86,10,7,9,4,6,9,2147,2114,1245,762,1650,0.462,244,656,0.372,379,481,0.788,229,942,378,146,74,347,560
Montana State ,Y,Round of 64,35,25,10,0.714,2.17,-1.44,15,3,12,1,10,5,2588,2342,1410,879,1876,0.469,216,642,0.336,614,814,0.754,291,1154,438,229,104,415,641
Morehead State,N,Didn't Qualify,34,22,12,0.647,-7.11,-5.08,14,4,14,2,8,9,2374,2266,1365,823,1889,0.436,254,730,0.348,474,654,0.725,325,1212,467,193,129,403,532
Morgan State,N,Didn't Qualify,31,15,16,0.484,-11.58,-6.1,8,7,10,2,3,12,2323,2242,1255,863,1911,0.452,206,559,0.369,391,568,0.688,362,1074,479,303,138,500,647
Mount St. Mary's,N,Didn't Qualify,33,13,20,0.394,-8.17,-4.02,8,12,5,9,7,10,2101,2212,1330,771,1818,0.424,220,622,0.354,339,463,0.732,308,1110,410,182,82,450,540
Murray State,N,Didn't Qualify,32,17,15,0.531,-4.44,-1.61,11,9,11,2,3,11,2254,2305,1296,805,1824,0.441,197,593,0.332,447,607,0.736,301,1111,391,174,83,349,467
Navy,N,Didn't Qualify,31,18,13,0.581,-2.78,-6.12,11,7,9,6,9,7,2152,2013,1250,808,1781,0.454,240,647,0.371,296,419,0.706,310,1068,459,215,85,355,494
NC State ,Y,Round of 64,34,23,11,0.676,12.5,5.58,12,8,15,2,4,6,2643,2408,1365,982,2181,0.45,281,810,0.347,398,551,0.722,385,1244,434,266,152,320,592
Nebraska,N,Didn't Qualify,32,16,16,0.5,7.12,9.03,9,11,11,4,4,9,2175,2236,1300,819,1790,0.458,214,657,0.326,323,504,0.641,264,1105,418,177,79,406,452
Nevada ,Y,First Four Out,33,22,11,0.667,10.01,6.41,12,6,14,1,6,7,2397,2238,1345,799,1794,0.445,238,678,0.351,561,708,0.792,245,1101,474,197,100,339,592
Nevada-Las Vegas,N,Didn't Qualify,32,19,13,0.594,7.2,5.17,7,11,10,7,5,6,2376,2241,1305,819,1895,0.432,262,751,0.349,476,658,0.723,335,1081,411,291,122,394,547
New Hampshire,N,Didn't Qualify,30,15,15,0.5,-9.05,-5.69,9,7,11,4,4,11,1992,2011,1210,696,1749,0.398,248,725,0.342,352,508,0.693,307,1071,350,161,76,297,452
New Mexico,N,Didn't Qualify,34,22,12,0.647,10.81,5.2,8,10,15,5,5,6,2749,2525,1375,983,2043,0.481,192,545,0.352,591,800,0.739,332,1260,466,229,134,382,574
New Mexico State,N,Didn't Qualify,24,9,15,0.375,-1.56,2.44,2,10,6,4,1,9,1769,1720,960,631,1426,0.442,181,534,0.339,326,479,0.681,246,852,291,176,55,305,453
New Orleans,N,Didn't Qualify,32,12,20,0.375,-14.23,-7.36,7,11,6,9,4,10,2340,2536,1286,833,1785,0.467,196,519,0.378,478,674,0.709,309,1032,466,215,70,547,619
Niagara,N,Didn't Qualify,31,16,15,0.516,-6.77,-4.57,10,10,9,4,4,10,2016,2044,1250,736,1642,0.448,196,570,0.344,348,481,0.723,250,944,339,165,71,365,499
Nicholls State,N,Didn't Qualify,31,16,15,0.516,-8.54,-5.46,11,7,11,3,4,11,2344,2253,1240,882,1935,0.456,238,698,0.341,342,530,0.645,357,1075,431,302,93,420,639
NJIT,N,Didn't Qualify,30,7,23,0.233,-12.57,-5.6,4,12,5,8,2,15,2008,2182,1220,744,1734,0.429,196,562,0.349,324,488,0.664,261,1022,336,160,85,334,471
Norfolk State,N,Didn't Qualify,33,22,11,0.667,-3.72,-6.62,9,5,10,2,6,8,2501,2264,1332,876,1854,0.472,225,664,0.339,524,704,0.744,362,1185,424,234,122,434,598
North Alabama,N,Didn't Qualify,33,18,15,0.545,-8.66,-3.96,10,8,9,4,8,10,2446,2452,1335,892,1949,0.458,252,682,0.37,410,578,0.709,282,1145,378,193,101,373,552
North Carolina,N,Didn't Qualify,33,20,13,0.606,12.94,7.67,11,9,12,3,4,7,2514,2340,1345,866,1997,0.434,234,751,0.312,548,739,0.742,369,1304,397,177,128,355,555
North Carolina A&T,N,Didn't Qualify,32,13,19,0.406,-11.4,-3.96,8,10,8,5,4,10,2264,2362,1290,806,1931,0.417,261,785,0.332,391,574,0.681,300,1136,375,240,98,385,547
North Carolina Central,N,Didn't Qualify,30,18,12,0.6,-2.91,-6.1,10,4,13,1,4,10,2268,1977,1220,815,1737,0.469,221,614,0.36,417,594,0.702,328,1073,439,239,97,459,575
North Dakota,N,Didn't Qualify,33,13,20,0.394,-7.6,-3.08,6,12,8,8,4,11,2380,2438,1330,858,1945,0.441,304,868,0.35,360,527,0.683,304,1101,394,146,88,378,522
North Dakota State,N,Didn't Qualify,33,16,17,0.485,-4.55,-2.1,11,7,9,4,5,10,2404,2414,1320,866,1904,0.455,247,735,0.336,425,597,0.712,281,1191,370,130,98,379,509
North Florida,N,Didn't Qualify,31,14,17,0.452,-6.73,-2.52,9,9,11,2,3,14,2363,2405,1260,837,1838,0.455,323,881,0.367,366,509,0.719,279,1058,405,154,120,378,435
North Texas,N,Didn't Qualify,38,31,7,0.816,10.63,2.44,16,4,14,2,10,3,2452,2121,1540,854,1957,0.436,284,809,0.351,460,609,0.755,407,1289,428,246,112,451,619
Northeastern,N,Didn't Qualify,30,10,20,0.333,-10.33,-3.96,6,12,6,6,3,12,1959,2150,1210,712,1704,0.418,211,635,0.332,324,473,0.685,331,1081,377,149,123,432,500
Northern Arizona,N,Didn't Qualify,35,12,23,0.343,-3.87,-0.21,5,13,6,8,3,13,2581,2615,1420,930,2123,0.438,295,815,0.362,426,576,0.74,354,1189,484,185,53,378,649
Northern Colorado,N,Didn't Qualify,32,12,20,0.375,-4.65,-0.65,6,12,6,7,3,12,2355,2480,1290,826,1843,0.448,265,741,0.358,438,588,0.745,263,1068,363,147,54,382,596
Northern Illinois,N,Didn't Qualify,32,13,19,0.406,-6.49,-2.59,9,9,5,7,7,10,2304,2401,1285,837,1816,0.461,236,678,0.348,394,604,0.652,279,1060,402,207,74,458,617
Northern Iowa,N,Didn't Qualify,32,14,18,0.438,-2.66,-1.05,9,11,8,8,4,7,2244,2238,1290,810,1788,0.453,238,699,0.34,386,554,0.697,244,1050,372,204,45,385,498
Northern Kentucky ,Y,Round of 64,35,22,13,0.629,-0.81,-2.87,14,6,14,3,6,6,2372,2224,1425,851,1997,0.426,283,827,0.342,387,556,0.696,394,1136,468,329,89,395,535
Northwestern State,N,Didn't Qualify,33,22,11,0.667,-4.72,-7.03,13,5,10,3,10,7,2463,2378,1330,900,2024,0.445,278,770,0.361,385,547,0.704,400,1114,415,273,79,393,605
Northwestern ,Y,Round of 32,34,22,12,0.647,13.68,8.71,12,8,13,5,7,4,2303,2134,1370,801,1968,0.407,259,807,0.321,442,584,0.757,350,1174,434,267,133,327,549
Notre Dame,N,Didn't Qualify,32,11,21,0.344,2.09,4.59,3,17,11,8,0,10,2227,2307,1285,810,1830,0.443,282,787,0.358,325,426,0.763,210,994,379,150,87,281,456
Oakland,N,Didn't Qualify,32,13,19,0.406,-8.03,-2.87,11,9,8,6,5,10,2347,2442,1305,823,1892,0.435,232,753,0.308,469,604,0.776,268,977,384,239,84,339,448
Ohio,N,Didn't Qualify,33,19,14,0.576,1.14,-2.62,10,8,14,1,4,11,2602,2413,1325,945,2063,0.458,295,791,0.373,417,571,0.73,399,1239,412,221,73,370,585
Ohio State,N,Didn't Qualify,35,16,19,0.457,13,9.46,5,15,10,6,1,10,2538,2414,1410,948,2052,0.462,239,650,0.368,403,545,0.739,370,1257,410,181,132,375,573
Oklahoma,N,Didn't Qualify,32,15,17,0.469,11.37,11.25,5,13,9,7,2,8,2165,2161,1290,782,1707,0.458,224,638,0.351,377,513,0.735,232,1049,417,183,97,428,518
Oklahoma State,N,Didn't Qualify,36,20,16,0.556,12.61,10.16,8,10,12,6,5,7,2458,2370,1450,875,2046,0.428,247,797,0.31,461,664,0.694,410,1345,452,204,174,507,611
Old Dominion,N,Didn't Qualify,31,19,12,0.613,-0.41,-0.65,11,7,12,4,6,5,2073,2052,1245,735,1760,0.418,164,523,0.314,439,646,0.68,375,1175,328,197,117,348,519
Omaha,N,Didn't Qualify,32,9,23,0.281,-10.8,-1.83,4,14,5,7,1,15,2192,2438,1285,797,1805,0.442,183,540,0.339,415,535,0.776,259,1037,380,172,92,400,584
Oral Roberts ,Y,Round of 64,35,30,5,0.857,8.55,-2.84,18,0,16,0,11,4,2915,2458,1400,1058,2231,0.474,375,1027,0.365,424,548,0.774,313,1288,514,237,188,329,453
Oregon,N,Didn't Qualify,36,21,15,0.583,13.83,9.49,12,8,15,6,4,6,2542,2386,1445,916,2043,0.448,256,799,0.32,454,653,0.695,397,1354,477,201,175,440,529
Oregon State,N,Didn't Qualify,32,11,21,0.344,0.08,6.59,5,15,10,7,1,10,1959,2144,1280,676,1647,0.41,192,605,0.317,415,551,0.753,254,996,326,172,98,429,570
Pacific,N,Didn't Qualify,33,15,18,0.455,-0.57,2.05,7,9,7,10,7,7,2502,2565,1330,868,1920,0.452,297,761,0.39,469,651,0.72,267,1044,419,179,85,389,628
Penn State ,Y,Round of 32,37,23,14,0.622,13.05,9.02,10,10,13,4,4,7,2673,2524,1505,978,2111,0.463,385,995,0.387,332,449,0.739,227,1205,508,161,79,332,572
Pennsylvania,N,Didn't Qualify,30,17,13,0.567,0.86,-1.11,9,5,11,4,6,9,2249,2160,1220,812,1749,0.464,244,678,0.36,381,514,0.741,304,1128,444,166,96,382,543
Pepperdine,N,Didn't Qualify,31,9,22,0.29,-0.13,4.7,2,14,8,8,0,12,2417,2520,1260,898,1930,0.465,253,699,0.362,368,518,0.71,286,1109,469,168,117,436,548
Pittsburgh ,Y,Round of 32,36,24,12,0.667,10.59,5.21,14,6,14,3,7,5,2704,2510,1440,930,2081,0.447,325,903,0.36,519,684,0.759,364,1301,506,185,147,400,585
Portland,N,Didn't Qualify,33,14,19,0.424,1.68,4.13,5,11,10,7,2,10,2566,2594,1330,836,1837,0.455,317,845,0.375,577,774,0.745,268,1082,488,164,75,420,579
Portland State,N,Didn't Qualify,31,12,19,0.387,-5.17,-0.59,6,11,6,7,5,9,2363,2340,1240,835,1865,0.448,234,688,0.34,459,631,0.727,289,974,431,220,105,375,700
Prairie View,N,Didn't Qualify,33,13,20,0.394,-9.24,-6.92,9,10,9,4,4,14,2226,2256,1345,791,1971,0.401,194,647,0.3,450,652,0.69,390,1170,359,245,121,451,624
Presbyterian,N,Didn't Qualify,32,5,27,0.156,-13.57,-5.03,1,17,5,9,0,15,2021,2223,1294,718,1709,0.42,191,616,0.31,394,630,0.625,336,1048,344,176,98,430,617
Princeton ,Y,Sweet 16,32,23,9,0.719,4.76,-0.97,10,4,11,3,8,4,2416,2192,1295,867,1906,0.455,272,796,0.342,410,576,0.712,325,1248,430,156,106,385,512
Providence ,Y,Round of 64,33,21,12,0.636,12.89,6.56,13,7,15,2,6,6,2552,2343,1345,901,1975,0.456,218,630,0.346,532,717,0.742,400,1257,482,226,147,387,495
Purdue ,Y,Round of 64,35,29,6,0.829,18.23,8.32,15,5,14,2,8,3,2543,2196,1405,884,1936,0.457,239,743,0.322,536,720,0.744,430,1354,542,166,129,388,479
Purdue-Fort Wayne,N,Didn't Qualify,32,17,15,0.531,-5.44,-4.94,9,11,9,6,7,8,2364,2234,1286,836,1906,0.439,308,891,0.346,384,545,0.705,318,1139,418,235,74,421,467
Queens (NC),N,Didn't Qualify,33,18,15,0.545,-4.15,-4.25,7,11,8,5,7,10,2564,2463,1320,878,1977,0.444,305,873,0.349,503,698,0.721,371,1232,456,204,72,411,531
Quinnipiac,N,Didn't Qualify,32,20,12,0.625,-2.42,-5.2,11,9,9,4,9,6,2335,2231,1295,826,1908,0.433,263,725,0.363,420,630,0.667,365,1197,419,196,82,404,525
Radford,N,Didn't Qualify,36,21,15,0.583,-1.86,-3.86,12,6,10,3,7,10,2496,2332,1445,931,2023,0.46,235,654,0.359,399,579,0.689,370,1202,426,252,103,426,606
Rhode Island,N,Didn't Qualify,31,9,22,0.29,-4.15,0.49,5,13,7,9,1,10,2046,2190,1255,696,1765,0.394,168,553,0.304,486,653,0.744,363,1148,347,199,119,437,557
Rice,N,Didn't Qualify,35,19,16,0.543,-2.03,1.31,8,12,11,7,6,7,2693,2680,1420,956,2052,0.466,308,875,0.352,473,641,0.738,294,1220,533,208,85,450,541
Richmond,N,Didn't Qualify,33,15,18,0.455,1.45,0.36,7,11,12,4,1,11,2273,2237,1340,786,1791,0.439,261,790,0.33,440,591,0.745,226,1067,402,189,78,380,499
Rider,N,Didn't Qualify,30,16,14,0.533,-3.48,-4.9,13,7,8,5,8,6,2105,2027,1215,793,1746,0.454,150,449,0.334,369,502,0.735,339,1085,341,161,67,345,548
Robert Morris,N,Didn't Qualify,33,16,17,0.485,-5.81,-5.55,10,10,11,4,5,10,2287,2205,1325,844,1904,0.443,235,703,0.334,364,505,0.721,337,1145,457,220,135,432,533
Rutgers,N,Didn't Qualify,34,19,15,0.559,14.59,7.32,10,10,14,6,4,7,2326,2079,1370,867,2012,0.431,195,608,0.321,397,567,0.7,394,1251,512,297,131,388,543
Sacramento State,N,Didn't Qualify,32,14,18,0.438,-4.63,-1.6,7,11,9,4,5,10,2114,2169,1305,778,1751,0.444,217,629,0.345,341,489,0.697,348,1141,436,143,85,427,497
Sacred Heart,N,Didn't Qualify,33,16,17,0.485,-12.78,-10.9,8,8,9,6,7,11,2332,2351,1330,864,2002,0.432,229,731,0.313,375,553,0.678,349,1180,444,259,108,438,502
Saint Francis (PA),N,Didn't Qualify,31,13,18,0.419,-13.41,-9.27,9,7,10,5,3,13,2263,2286,1245,813,1760,0.462,240,633,0.379,397,564,0.704,265,1037,430,137,64,391,510
Saint Joseph's,N,Didn't Qualify,33,16,17,0.485,-0.33,-0.3,8,10,10,6,4,7,2388,2389,1330,818,1920,0.426,290,882,0.329,462,657,0.703,342,1142,399,216,107,421,578
Saint Louis,N,Didn't Qualify,33,21,12,0.636,6.04,2.85,12,6,15,3,4,7,2493,2348,1320,921,1970,0.468,230,645,0.357,421,576,0.731,335,1254,543,166,132,399,558
Saint Mary's (CA) ,Y,Round of 32,35,27,8,0.771,17.41,7.17,14,2,16,2,6,2,2473,2105,1415,888,1952,0.455,263,720,0.365,434,625,0.694,371,1236,436,239,122,373,579
Saint Peter's,N,Didn't Qualify,32,14,18,0.438,-9.89,-5.25,7,13,8,6,4,11,1986,2083,1290,716,1830,0.391,190,648,0.293,364,528,0.689,433,1119,336,200,102,393,681
Sam Houston State,N,Didn't Qualify,34,26,8,0.765,7.14,1.07,14,4,12,1,11,6,2454,2015,1370,894,1961,0.456,277,731,0.379,389,575,0.677,388,1250,460,279,76,446,606
Samford,N,Didn't Qualify,32,21,11,0.656,0.5,-4.36,15,3,13,3,8,7,2519,2290,1300,832,1833,0.454,290,822,0.353,565,756,0.747,319,1137,374,260,83,405,598
San Diego,N,Didn't Qualify,31,11,20,0.355,-2.06,3.28,4,12,8,9,3,8,2391,2495,1250,849,1882,0.451,244,691,0.353,449,587,0.765,314,1027,398,207,55,355,547
San Diego State ,Y,2nd Place,39,32,7,0.821,15.81,8.91,15,3,15,1,8,2,2775,2475,1570,986,2251,0.438,271,778,0.348,532,737,0.722,426,1416,504,262,151,452,634
San Francisco,N,Didn't Qualify,34,20,14,0.588,6,3.63,7,9,11,5,5,6,2591,2496,1370,883,1975,0.447,349,966,0.361,476,635,0.75,326,1173,436,230,85,469,629
San Jose State,N,Didn't Qualify,35,21,14,0.6,5.17,4.52,10,8,12,3,5,8,2362,2318,1415,869,1996,0.435,265,814,0.326,359,529,0.679,423,1335,428,142,145,416,545
Santa Clara,N,Didn't Qualify,33,23,10,0.697,8.54,5.04,11,5,14,5,6,3,2538,2413,1335,919,2026,0.454,275,742,0.371,425,604,0.704,351,1261,460,196,125,414,519
Seattle,N,Didn't Qualify,32,20,12,0.625,0.9,0.67,11,7,12,2,7,7,2303,2209,1285,786,1953,0.402,275,870,0.316,456,635,0.718,359,1186,381,196,99,382,581
Seton Hall,N,Didn't Qualify,33,17,16,0.515,11.01,8.51,10,10,10,6,6,7,2256,2149,1320,784,1785,0.439,190,585,0.325,498,726,0.686,349,1157,401,272,143,454,586
Siena,N,Didn't Qualify,32,17,15,0.531,-3.43,-4.81,11,9,8,5,7,8,2195,2151,1295,766,1769,0.433,213,611,0.349,450,611,0.736,323,1098,409,182,135,420,547
SIU Edwardsville,N,Didn't Qualify,33,19,14,0.576,-6.45,-7.52,9,9,9,5,7,8,2463,2353,1320,834,1917,0.435,236,718,0.329,559,767,0.729,372,1222,407,228,141,421,576
South Alabama,N,Didn't Qualify,35,19,16,0.543,3.56,-0.5,9,9,10,4,4,10,2483,2282,1405,955,2036,0.469,266,770,0.345,307,447,0.687,242,1143,399,212,151,342,512
South Carolina,N,Didn't Qualify,32,11,21,0.344,-2.3,5.99,4,14,7,8,4,8,2059,2324,1300,744,1846,0.403,244,755,0.323,327,495,0.661,378,1091,355,157,84,421,512
South Carolina State,N,Didn't Qualify,31,5,26,0.161,-16.73,-4.13,2,12,4,6,1,19,2274,2599,1250,838,1980,0.423,213,671,0.317,385,575,0.67,429,1097,435,224,100,486,637
South Carolina Upstate,N,Didn't Qualify,32,16,16,0.5,-7.44,-3.81,10,8,11,2,4,12,2198,2225,1285,808,1773,0.456,209,621,0.337,373,570,0.654,268,1014,374,237,146,421,637
South Dakota,N,Didn't Qualify,31,12,19,0.387,-9.87,-3.31,7,11,8,6,2,11,2149,2282,1240,755,1750,0.431,275,706,0.39,364,476,0.765,267,1041,385,138,48,360,540
South Dakota State,N,Didn't Qualify,32,19,13,0.594,-1.81,-2.07,13,5,10,2,6,9,2270,2233,1290,812,1805,0.45,246,700,0.351,400,505,0.792,223,1040,341,166,92,371,456
South Florida,N,Didn't Qualify,32,14,18,0.438,1.94,1.94,7,11,9,9,4,7,2303,2303,1285,844,1894,0.446,236,703,0.336,379,582,0.651,381,1197,429,207,98,437,568
Southeast Missouri State ,Y,First Four Out,36,19,17,0.528,-7.4,-6.81,10,8,9,4,5,11,2789,2734,1465,958,2191,0.437,286,875,0.327,587,828,0.709,347,1262,497,251,115,471,767
Southeastern Louisiana,N,Didn't Qualify,32,18,14,0.563,-8,-6.73,12,6,10,4,7,8,2483,2432,1305,889,1942,0.458,248,672,0.369,457,616,0.742,329,1107,453,233,58,390,557
Southern,N,Didn't Qualify,32,15,17,0.469,-8.59,-6.52,11,7,9,2,5,12,2300,2280,1290,804,1872,0.429,244,737,0.331,448,627,0.715,281,1037,451,278,75,468,639
Southern California ,Y,Round of 64,33,22,11,0.667,13.06,8,14,6,15,2,5,5,2391,2224,1325,855,1878,0.455,214,620,0.345,465,624,0.745,310,1164,445,227,167,410,568
Southern Illinois,N,Didn't Qualify,33,23,10,0.697,1.15,-2.13,14,6,13,2,8,6,2168,2026,1325,769,1716,0.448,259,795,0.326,371,513,0.723,228,1040,459,238,70,414,539
